"mpirun -np 2 --map-by core --report-bindings ./IMB-MPI1 PingPong","","","","",""
"ct1p1-tnode007","ct1p1-tnode008","","","",""
"0.500134634672716","13368.3025570924","","","",""
"bytes","repetitions","t[usec]","Mbytes/sec","t[usec] (computed)","Mbytes/sec (computed)"
"0","1000","0.2","0","0.500134634672716","1347.95295449647"
"1","1000","0.2","5.03","0.500252522656689","1348.03809335851"
"2","1000","0.19","10.63","0.500370410091998","1348.12323200869"
"4","1000","0.19","21.29","0.500606183316631","1348.29350867349"
"8","1000","0.19","42.8","0.501077723182012","1348.63405946083"
"16","1000","0.19","85.02","0.50202077657766","1349.31515086652"
"32","1000","0.24","136.14","0.503906778031926","1350.67729300242"
"64","1000","0.23","275.97","0.50767835961972","1353.40141457616"
"128","1000","0.31","414.12","0.51521983773145","1358.84900696206"
"256","1000","0.32","799.34","0.530296055452","1369.74158893301"
"512","1000","0.38","1359.29","0.560421550898957","1391.51634363501"
"1024","1000","0.5","2061.38","0.62056489391276","1435.02423178528"
"2048","1000","0.75","2744.98","0.740421884495829","1521.87364868736"
"4096","1000","1.12","3668.91","0.978424241363379","1694.90804933325"
"8192","1000","1.85","4425.05","1.44763953987612","2038.32714554625"
"16384","1000","2.99","5470.7","2.35936629163704","2714.63061119823"
"32768","1000","4.78","6855.59","4.07958967849862","4025.60935344972"
"65536","640","8.25","7939.87","7.13507974922207","6485.10734152243"
"131072","320","14.67","8937.24","11.9186357415527","10786.1716570804"
"262144","160","13.91","18849.64","17.7003110026209","17163.5081972614"
"524288","80","25.01","20964.8","23.7072574432063","22861.4325307559"
"1048576","40","54.37","19286.05","54.5391925905432","18640.7344340279"
"2097152","20","144.83","14479.65","144.821392116748","14554.197596287"
"4194304","10","313.69","13370.88","313.690139994091","13368.3025570924"
